Id,SalePrice,xgb_1,xgb_2,xgb_3,xgb_4,xgb_5,xgb_6,xgb_7,xgb_8,xgb_9,xgb_10,xgb_11,xgb_12,lgb_1,lgb_2,lgb_3,lgb_4,lgb_5,lgb_6,lgb_7,lgb_8,lgb_9,lgb_10,lgb_11,lgb_12,lgb_13,lgb_14,lgb_15,lgb_16,lgb_17,lgb_18,lgb_19,lgb_20,lgb_21,lgb_22,lgb_23,lgb_24,lgb_25,extra_1,ridge_raw,ridge_log,catboost,mlp,super_ensemble
421,206300.0,187785.09375,192111.84375,197479.40625,191734.4375,188077.765625,199760.1875,198793.984375,191690.46875,200446.015625,205591.78125,189784.171875,196908.4375,200553.02090479384,193267.55204685495,200256.65051453383,200506.98250842775,194924.68769196814,200999.59043725667,191529.65425663878,197254.43795146665,200994.9284052993,194616.58565915018,193224.36716756548,197331.05304562688,197689.35813494548,191773.83739160292,205487.28223721337,188990.97778057028,205252.34477688983,191255.60470778542,196324.17172536373,194219.71435447686,206246.9486769331,198019.5130330173,188830.10311640834,200777.77340760425,199004.55483277552,189257.2373015873,209374.0625,198299.21875,201764.9396078535,196312.03336080653,191204.25156882097
579,146000.0,166003.734375,166686.046875,165287.171875,163971.328125,161509.09375,162302.59375,158553.71875,155790.171875,164726.203125,168646.5,162280.125,155391.03125,165010.41940188917,155495.74468352314,162137.40987392198,161476.92941686985,160546.93875811552,162106.604180647,163431.8591195028,158892.36136552738,162589.1312950927,160572.2995190594,162391.78274611995,164537.31006211703,157217.30206510116,166234.62049370244,160766.40099363186,156218.96043333272,166441.2957905855,160706.56768010443,159614.01107922356,165999.44427377253,165908.03764457064,161089.57496432928,159151.330149587,148881.5614502062,157513.0340560717,162431.72254982695,165601.921875,163271.796875,158760.89097839044,140210.67229860544,152659.96118005374
84,126500.0,129221.984375,132055.75,130929.140625,130891.9375,125053.6953125,131581.0625,129251.0703125,119209.890625,121101.5390625,122824.15625,120416.71875,119819.9765625,127699.97128981806,126340.4978183914,125650.82479678545,125552.6374769345,125084.30025543759,126640.77399944987,124338.70828545472,124592.18116076101,126742.36656645717,125833.70973702257,127883.32481504382,126083.82113481809,125700.70189321943,124911.30783666988,123580.71684259272,125431.31088489508,125708.45075894172,127021.72272546927,127860.64072028866,124464.77168105473,126735.67189999654,124388.53883727502,121642.66924964335,126300.7474075001,124521.31876749666,130034.85017234979,109939.28125,115737.4453125,117477.3302534165,116934.78341200564,123608.0683045112
1275,139000.0,133843.734375,130982.96875,129161.2421875,129398.0859375,129588.140625,132031.953125,125215.875,135596.109375,134147.453125,134267.875,136233.46875,138489.75,132657.39275846654,140135.05098778527,134088.51196138843,132325.2945512041,130203.08906165604,130066.9312708177,133934.54108141584,136000.1428039534,128873.55465892905,133856.18321319352,133201.31302360355,131021.43463174101,129608.73894519033,134838.70278652213,131823.99650285303,133241.82324709752,130107.73281086863,128360.07833084013,130832.82136580157,133019.84573525394,133839.63466467225,131829.9063412096,129983.26612755322,129901.70984046141,127144.77866870024,138652.1672573062,134561.765625,136246.25,138120.00306417074,144615.3771185371,135497.74426907563
49,113000.0,100328.2421875,95653.15625,98721.453125,99441.765625,96245.1953125,101670.265625,102613.1015625,101801.984375,96063.078125,95318.109375,104751.578125,104519.8828125,98691.78469955636,100491.50478707091,96473.16679748225,96501.83988225792,102258.73477765245,98991.502866681,91890.216993528,96202.35877380977,97932.08700046803,98241.48806398368,99160.70085112585,95926.92373939617,98208.12548858482,98390.25927218879,101204.06863494827,99730.28292499272,99326.90178791697,101002.16111956825,98528.63165855706,99393.5362933241,100261.3984647196,100669.17642293678,99686.84054853758,99337.08667167037,103672.04807661899,113472.2093956945,60013.5625,78976.5859375,95074.9048649965,96871.78448123983,99056.1977975926
156,79000.0,78043.6640625,84249.5078125,83860.0,79703.2734375,76796.3359375,83068.953125,84595.875,73283.484375,78900.9765625,78973.515625,75381.671875,74939.3671875,80708.53898394105,72926.03031044408,81321.68799647313,80139.64975259273,75152.13498339694,79291.31226139626,79037.0208414084,78734.54628503446,82049.38883993211,83781.76884712972,78518.44945916672,77978.09816144191,82555.99271144043,80716.80101601056,83743.69550306365,78749.31533990464,83982.66574438394,79677.55156932939,81435.11371461554,83373.1175022002,79497.29022863366,84735.29458775105,75444.75045086996,78726.12694376046,78863.53764857259,88007.83343685299,85980.6953125,73987.375,86637.77729719944,58769.52195511254,74781.56951008349
974,182000.0,208345.6875,202782.9375,210664.75,207692.40625,212082.265625,210775.28125,203111.765625,221414.59375,217309.078125,213249.953125,212229.984375,229054.859375,214367.3595016088,206849.22576670517,211951.76327638002,207810.6613646305,215933.46411895784,211907.57813130197,216443.83262351248,219067.5160459524,206426.1498138917,207830.17230889108,216512.45851489578,215952.0466677248,206658.19133170505,205492.03935553713,205068.03783724824,213323.45839233667,210942.39377951785,214837.39905859795,209940.85129989224,202350.3785468122,209135.48199017826,215005.319633394,213814.47348009594,210463.30768343963,211934.92359604262,208184.78921305048,203316.09375,206283.171875,197679.5294879315,209115.90322533064,212095.2721088717
1111,188000.0,188883.953125,185255.3125,185069.375,189383.390625,186726.453125,186485.5,190535.75,189842.296875,188516.890625,191473.625,191082.375,190352.828125,191146.25779126142,187941.20904507456,190054.54832757838,189984.29596899272,189985.0418755511,191476.56236240736,187942.19397232524,184648.4429552059,187470.36279095648,187083.4451540611,186340.5900982532,189172.82123220598,189495.37343076774,187895.04137682696,184934.52052353972,187345.41319118865,188060.9294959921,184583.89427823474,189306.71760941332,190424.2890860102,186462.0047022074,188274.41446243433,192640.3767738807,189430.59417322386,189373.66979876746,186050.9866385628,191047.125,188090.140625,186802.51020326675,179349.76341936097,185792.49776488182
951,129000.0,129024.4609375,134263.703125,128218.0703125,130346.9453125,124406.46875,127587.3203125,126878.4609375,122498.0078125,128454.3984375,133315.203125,127011.203125,132629.265625,123911.2996371898,120009.90236281659,124176.84808019885,123666.48074843157,116939.40760089809,121439.37085166032,123405.30774653242,121643.66444759186,127817.72925308948,125349.84150868969,121899.64800552845,120826.96378325963,123696.75309324035,125334.29043308216,127456.90322079854,123768.23948720998,125336.66415472829,121227.19936215998,127889.28334767792,122466.32168655444,127306.02481602888,118421.07405311339,125036.1270020063,123835.22089475875,126221.38576353854,132090.1392275627,128478.0625,129278.8046875,137233.98502100565,138800.18443421894,127055.0737419097
1031,160000.0,135185.84375,139053.84375,134169.375,135104.125,140550.015625,134415.53125,137261.03125,126948.2890625,132629.4375,131605.71875,133131.203125,129598.734375,136002.29358938467,139467.7914731123,138379.9271130463,133231.26876092074,132752.53907186657,136940.72212026085,133191.44991145123,131348.60427302064,135192.63826673228,139088.45264330858,133316.86819629144,134524.93395351456,129405.59401702145,138214.61919551203,138367.2644003935,140988.23615683548,135694.6864088036,133453.43643791173,139263.68536755288,140299.91437627634,141494.01638946237,133845.58931764224,132815.3974171167,143264.78483811428,139297.8096557415,133390.33235330338,131637.921875,138597.078125,123933.15844721012,132934.119083089,139176.86214575186
1436,174000.0,159563.21875,160802.890625,165234.0625,161987.140625,151141.25,163673.703125,151006.828125,161940.265625,164745.734375,157825.09375,161063.046875,163404.375,161315.9705344273,163633.47371225004,160545.67386831247,161149.25952061743,164318.35773959002,161721.7208027538,160185.87918473844,158551.09848889674,165601.81697045677,165386.13909688464,164994.33436071634,160053.3554201033,168496.39716608982,161248.64472411346,167482.97547296213,161689.18652242675,161304.99535874094,161133.92018064595,163155.5878700557,165726.98070486067,165215.67569002742,160406.45155916348,158553.9067120868,163513.4517686201,159933.5798752052,179383.90578460848,184421.140625,180889.484375,176921.0587815373,166445.07841619808,162977.69823123913
1197,219210.0,225691.15625,230731.28125,228697.40625,225305.34375,236826.609375,228268.796875,240206.265625,226401.859375,232627.96875,233774.296875,226396.609375,237810.296875,231959.03210313842,228933.64651322615,235633.74600755537,236434.65712992748,230766.16163843975,230224.11564126395,237145.88410281367,232205.64054358148,233076.87305767354,230024.41756640194,227161.6340270315,232710.0310400345,230947.532410566,231784.06790308416,238972.1525497667,231980.64955270613,224125.11115779346,237694.08316493875,230284.76665995337,228919.2884965197,219943.9932761676,227107.50528850534,228269.77322727538,227206.43414683468,229992.47713213533,234549.08231349205,247013.84375,239321.359375,228351.93479449142,224251.91492490622,230133.28901111428
1443,310000.0,328607.84375,321332.53125,317850.0625,323713.53125,299595.90625,314039.46875,322430.875,342880.5625,329557.0625,325543.875,330962.9375,338759.625,313924.74532903417,317280.98694379255,325408.8446474529,320054.7530424914,311226.1217293531,313465.1989046189,317516.16951099044,316655.9505673055,320386.42682545586,326859.84685713804,318707.2762911098,330532.58266791666,312760.8772790326,321613.22964289476,321814.705867943,313244.6118159711,328337.6862051285,313831.6764286697,334752.16285838065,315008.7224852623,323550.86794565374,328949.4651347118,337185.9867775273,312528.09922938445,316013.28500250145,337954.5157142857,369196.375,392041.15625,312324.284139271,362951.4905785258,323370.53237764793
482,374000.0,341810.5625,360444.96875,334286.625,345674.1875,337925.0,342814.09375,345428.03125,306344.5625,312349.375,320795.28125,304781.625,310767.15625,330034.1659582535,346729.29863183707,344513.40935519955,336761.71196075913,338277.45240346587,339271.0864242257,326221.2754993205,319723.1488093542,342520.552677484,336543.7349071194,330671.51930913195,320778.02181642334,342806.7097630671,349866.43771325913,346110.68598901556,334375.0561924678,343797.93889910984,331855.0923166517,338412.9971158425,331882.1194842758,344720.94135084026,326557.08056102286,351202.1510040333,334971.5985226548,341681.75444524916,340499.4280952381,353835.125,360507.875,326775.2039908902,333336.0828761363,334071.34205732413
180,100000.0,119565.78125,118285.09375,116656.4296875,116401.828125,110999.34375,113807.2265625,117012.6484375,118081.3203125,120684.2109375,121897.09375,121794.7734375,118941.25,116040.40144054207,118391.7534146782,117546.69224709693,115497.44894980741,110423.33472105756,118741.04478198555,116701.16461425065,116694.03358441815,119138.06406017624,116689.13926813217,119187.92928631692,116652.43723329417,117039.59216512865,116158.48002755661,120062.38248126573,116924.16669315896,118561.86764816582,113232.99377786896,117093.04925202481,119274.76473773782,114629.74286013993,116727.99643548585,116246.3743592958,114935.82884979005,115364.92284134543,117591.87057061985,123169.125,114372.03125,115334.62456556965,99088.6301393437,113162.53318350264
860,250000.0,237973.78125,236197.75,246120.8125,234577.875,230357.28125,247919.90625,232674.921875,244242.546875,231295.421875,228494.96875,236369.84375,232982.921875,239178.97682463183,243335.33568486694,241009.24859657808,240859.5715894446,237231.75206903715,239960.60752310735,230635.37723331153,238322.97290945784,238129.31659464046,238814.05447029872,241168.0438844675,241000.99974773574,238057.0945432251,226657.2621696887,240331.1787626269,227211.84307087527,241947.7282820286,244411.73933832566,235026.46814099705,239817.18891934576,239498.60371837267,231975.98260558085,236620.80193268176,236669.96800265944,235836.4546415046,241032.95163265304,251318.1875,254925.0,233350.2873445154,230912.58486647453,228479.5198811907
1214,145000.0,124233.9609375,125497.890625,124809.4453125,117061.421875,124387.7265625,123481.296875,126792.453125,126916.46875,126780.7265625,122415.8515625,130762.234375,123122.7734375,129913.90536246498,124096.61969550654,131056.8332570819,130821.86880140954,126357.88688706124,128276.69006788901,128954.73972738319,119149.05683972327,128066.04358823376,129074.06006148302,126899.94190143974,127786.20211040044,126566.97919889749,131323.00729217276,126428.95797148498,132408.9461004388,128016.64905007464,126676.85395518591,126560.63306046349,134195.92506793648,130931.03386785,129885.91746736884,127535.5543223734,132459.32865066643,127129.66478352253,125335.98775998502,133012.578125,138239.21875,122870.6604192455,131793.46746543792,132137.96795275016
584,325000.0,270922.0625,258672.1875,243762.671875,264027.0,278262.96875,250216.8125,254572.46875,275426.78125,293871.59375,311867.65625,298875.46875,301067.875,266315.8579257499,271109.0924791286,278629.52598041994,262346.2735129963,262889.2320002266,270408.1012515484,260408.8670819389,286789.4936199174,260173.28489757533,269544.3210097293,275967.0265497078,272731.3408941147,269381.0708135844,276170.6036764195,278409.8303322178,268361.8846104651,277968.367921204,262183.0973032492,266378.11431469873,261260.48908379153,260249.56750582383,281586.7862234103,276273.2018523464,281017.5632716094,269138.79672579124,299532.4314285714,261015.875,223165.8125,313434.89452036086,315624.1495546078,279285.19766238134
478,380000.0,374269.5,382843.375,383872.90625,386826.84375,384956.21875,382778.75,381575.625,352858.78125,377645.625,353381.34375,356425.6875,364787.90625,389167.5328512038,370985.84570941236,372622.23546762014,368970.7389687211,363221.9610498546,379776.7888736037,390138.1563206886,369726.3990690807,391854.2229898964,365296.4274001765,373462.02648647275,386324.4602750781,381934.35641283105,392690.46283786086,372817.6990010495,394156.00528287835,369112.03477049444,372403.97766902426,379598.3131589759,391003.6991496587,380636.58939178364,369061.63791639573,374487.64431105176,363115.81291468814,393390.0737373859,369460.51857142855,366073.625,345663.0,399781.1027161791,402396.4451899654,394565.0753792811
1406,275000.0,300839.9375,293327.5,298354.1875,299641.9375,288693.375,302026.625,293585.25,293339.25,296000.84375,296989.59375,310526.5625,285379.8125,279083.2245435806,286252.9400543315,279109.0170734001,292413.9143513593,279578.92177255714,285963.75193940965,271838.2733592045,283950.17864074424,290985.5816497166,292998.35143802303,280778.44002790895,284435.85508823476,292546.0590241191,298740.0180930222,292012.2126775098,279736.75031424616,285179.16363263305,281975.3140598428,290122.71045367926,280149.2737833351,286228.1653950139,290273.4788970782,288596.1776615896,299067.33684405126,283876.71452996973,314458.60019047617,280754.5625,272028.09375,287342.98992391024,284833.6661459246,281746.62101709755
