Id,SalePrice,power_lgb_1,power_lgb_2,power_lgb_3,power_lgb_4,power_lgb_5,power_lgb_6,power_lgb_7,power_lgb_8,power_lgb_9,power_lgb_10,power_lgb_11,power_lgb_12
292,135900.0,113982.95911577322,124845.06598463886,113531.22364312675,117534.02816902354,116907.84670889647,117302.89640480731,118241.74658426423,116532.34462291676,120839.35498832182,125397.92712809438,118559.2562419153,122119.12515711028
820,224000.0,224910.07606085474,218425.6842553129,222869.9426745533,219950.6167165821,220979.11855757746,218082.92525572548,213613.53966686552,218706.7480416414,214911.82053521954,215620.3636995497,219430.76608361313,216805.09052976337
574,170000.0,169545.71305547067,170427.36270083947,171270.98060340004,167753.97881337063,168075.26937039793,164581.84357341728,168178.00028732588,168778.64810531,168622.3408326594,167471.7566985562,166249.5672989291,164968.95596713005
1455,185000.0,186139.94475455937,183364.9541567609,181720.09504901717,182652.4451845025,187237.0419388059,184259.2426894343,182954.13011545438,183423.3638104294,184142.38588667824,182965.76026986638,182368.35238790588,185023.97450147112
550,263000.0,219028.62136593516,218788.3583126245,213744.99648793638,220086.73052794297,216976.55440651622,220283.28111761686,213253.11790413925,220318.46568536654,216681.33517093738,217787.4244249323,218699.8487495513,215725.30012076828
463,62383.0,121063.36298000612,122463.2823608405,122720.48505745041,125456.22493740496,124708.58700864133,123391.89162216881,121503.29626375008,123431.7158167692,123471.85594475403,121678.96586218393,123635.41234562932,122712.96072844481
130,150000.0,140529.1446043434,136727.44424866076,142803.10395916365,139672.25005202505,143392.7032954567,142096.5579158709,139187.39038110862,141477.5247307768,139672.65101898558,137321.76022232499,142379.66044365425,143310.25910167187
846,171000.0,189048.22441347415,182930.39948765878,192914.12484483153,183776.248718168,187425.02371124525,184405.13213528122,186064.36929603346,182696.5060530214,183041.4592156272,180419.5202944859,183087.58353854207,186421.79838404598
332,139000.0,136508.66400987055,136021.34912661696,137688.82603169262,135844.83484225938,136889.18468335734,137915.3509227528,136132.53021831787,136156.68917551351,135342.72636100388,135455.90791085653,139179.5228734903,137829.7406975038
324,126175.0,127148.88784683667,136041.7623885603,129148.9444691295,133223.76659979107,131715.75140704174,130527.70830862813,129940.93481419297,130481.06903778519,135858.57628819763,134658.08983010476,124569.34639364666,128621.54810597007
651,205950.0,200718.9208601928,200700.5757659199,210742.25492778415,204274.08616544178,208105.0777831768,202676.05422632673,202887.5374774228,198907.38351994584,201363.36893877466,198486.86128923256,203728.5525433597,206551.9491472974
440,110000.0,120480.92174645662,121567.53246421865,123290.00288620678,125419.86432217651,119007.54982435335,125364.84304345491,122655.57739916757,119063.39720294553,124488.61804519843,125578.24978301811,125375.8314159285,123669.61852213102
799,485000.0,414479.0160749963,412477.2472823318,392528.52713492775,402460.536491372,420926.7989718035,410199.5032851735,400399.6311871241,423185.2965013297,398631.32363719365,409028.5765860227,407443.44593971863,411578.66445181327
136,174000.0,181269.0188444718,179807.02815900734,182115.99760277368,182090.8122031982,175746.65769827538,179162.191414665,173295.8425494391,181472.88586293554,177330.66465603307,177001.39782374116,178380.39932925234,178413.3381905792
1453,145000.0,134764.40992003249,136350.7618023469,129652.32433756503,134376.5205335916,135676.68473382204,134158.1805236473,132953.10976675173,134418.23769638117,137291.1076721699,136133.1672185989,131882.85845922353,133047.0692674819
763,215200.0,205717.06457327577,207280.85125998213,205141.49915311468,205356.41338606103,205225.06419677043,203557.40648442012,203169.08354522803,211059.71965950084,205412.1716480538,202879.77554151707,203337.62335754203,200823.327085819
933,320000.0,313685.87038551504,318033.64561824413,313432.8117583816,323634.54560084903,310457.02799159056,321327.72133482376,322737.5011472272,312371.9370037947,335125.1921721278,329853.4364277472,323141.6386285751,319568.4389782154
436,212000.0,207367.3561880265,204993.99181275247,205619.57732958745,201742.09868874185,206513.16524979996,204339.33445993907,204166.24627865857,204783.2539423478,198243.5571391163,205190.52088083496,203081.8561224736,205878.99195545638
630,168500.0,160762.905288611,160682.69363572818,160594.76589096204,157656.37474361015,159434.69511219847,159037.07810239235,157280.98199684624,160714.19043788165,156393.67148508105,159340.60068758708,159251.4710426857,158638.81539499387
1211,189000.0,203838.88578524126,200522.59382769352,201462.45965910723,201155.88514666905,206552.73225766924,202029.5088812957,199388.95542184918,202621.02082411552,198515.74703595665,202916.45002951054,199978.699682034,203377.79305188463
1119,140000.0,135181.12065663576,134390.99967371728,137807.90857676792,138484.9505451451,138148.2585523009,136786.640762098,138591.43488872217,138027.1346862431,138134.6741401976,136666.60977668222,137271.75474974336,136619.19674699963
1085,187500.0,181983.07892378565,182499.3327621322,185145.3807845715,184777.73951235902,182910.49718536428,180742.7578331956,183480.65188026923,178523.07476346477,181585.90220630943,180828.7993754598,182386.47777254554,183903.4252209715
159,254900.0,222208.444788049,226159.62491299643,220814.8209249232,224728.54401146324,220923.87502141832,227780.54447223654,219726.72067739104,223333.56289214306,223891.2902466841,225337.8668162947,222357.78641438205,225765.98373505045
968,135000.0,136241.3018882438,135779.1739768995,138301.7809909011,135039.01964186196,138440.81516929288,136987.4323905676,136201.20500121475,135987.4724174926,134783.49364323687,135896.55393299967,138043.7980379873,137369.9344616142
1260,151000.0,151043.72372131565,149740.69989530666,153280.69115899183,151083.33899888268,152661.51616713454,151325.200109541,153943.25058384778,150978.25716767812,150230.88913754103,149409.44379606974,150970.89125393165,149394.13962022873
552,112500.0,112835.82750602144,116674.63170515034,110509.43952328985,114952.7608761521,112689.38100933847,114310.30028388581,111686.62805863017,115057.62397939725,116922.31230928846,114620.66654152857,113376.74054254011,110721.3888321351
498,184000.0,185107.31598680728,180493.7349751332,191050.98357846262,177801.360656679,188009.11327597467,180004.72883037775,177943.95462143823,182317.25467638485,178073.31326467483,177161.88405001475,180524.70723333006,185076.28755737483
1032,197000.0,217782.09598547223,231587.34933400963,212393.56280084536,218305.05905441951,229451.2922113847,234990.48324720922,220470.85793851953,226821.17235089195,230059.8791433132,227586.92190871428,230125.7046129776,236876.6760078197
1263,161500.0,135836.76453845814,132991.66771660346,133447.50829690616,135063.59078167763,141807.30373954627,135953.05964703052,135113.19780323457,131484.49592436865,136688.17107885896,134361.03256454857,135188.45935460294,134913.17070995952
1014,85000.0,92890.48035432582,97061.62496062108,91608.4762795912,94918.8487757605,91877.8040453198,94597.57677015073,93014.86900252187,94520.76897830227,95951.61149293465,96204.612372746,95877.30190554821,93447.06234622613
1312,203000.0,196576.03817453264,195861.62650492843,197203.4418917195,196232.10282606722,196205.78039920863,197020.83386238178,195958.56799695932,196784.67288222222,196691.26855960255,197149.20866424858,197524.40435304094,198760.27303220727
567,325000.0,312295.69511808257,298959.6052553011,303157.0638203886,304105.32210894936,310960.20542211796,316354.2881152307,306387.93008769193,313743.37696846505,302011.40336253983,301836.3358564373,313593.5839229305,310473.0321929309
611,313000.0,310982.551528743,307616.8932735608,318258.7782748582,324294.392563701,307821.4337591739,319245.6013721341,317510.1583062161,308854.6637746524,325052.50167992996,337678.36340667034,315685.94779385097,312007.0481984775
1279,237000.0,264641.58162545017,260637.6654479547,268823.80763103865,269510.16353718017,265515.0330749426,261371.60844529836,263188.93023921916,260823.72412348274,264353.5035365585,260812.5500164744,258735.47175262676,259962.34549484588
1264,180500.0,155932.3929296487,165870.44843926813,158091.90420499787,164833.4278419419,158659.47804005674,155790.39429053993,168078.3680067606,158740.1795010014,162544.61105158916,163730.5326770176,157418.8045438618,157058.6225595205
817,137000.0,133511.77343194495,138817.1799193754,132837.329919577,131585.61823076627,135922.69409601175,131426.15955645923,131998.12883451802,136424.29677471967,138398.5617493659,135442.0022059649,130819.300974259,131074.38121426056
439,90350.0,86232.44747768168,96215.11679720411,87779.6235743887,94493.01786342727,83678.90253654496,84217.61014646599,94573.25127562963,89415.15730265928,95014.51398736388,96001.26861245846,83947.27418385095,84417.01952022388
941,150900.0,185684.18052103114,176984.40080054716,187781.41481938024,186401.45326543855,181416.15179070967,181020.55492390902,186274.26783045885,182096.9469958427,184357.21251261054,182993.6651590504,184457.3883791221,187195.57752826408
97,214000.0,217032.01732989287,216441.2776958856,219769.46856419824,214948.17008892645,225843.04830595586,220854.17675664768,214863.20850451925,222153.37415026646,216809.73838211832,217242.71422898892,218142.6786674419,221509.22946052227
561,121500.0,171515.6067751856,166691.88099718204,171050.4211729925,165246.72138835682,172844.14145153528,169226.3514123386,166508.87276043175,167491.46932083886,165588.70399436704,166761.8461187823,166150.15950408918,170069.86347103657
1183,745000.0,416050.22851248505,403117.44562484924,410130.05125494796,408348.6736997082,418518.5952860633,414499.5421500716,403253.5831129712,409023.9235926499,410552.42558847263,408354.43599235546,407626.2308945239,419911.73063608434
472,190000.0,186237.0749608858,194071.27341154325,182337.42112555928,190977.07482872822,178807.269983619,186709.784968177,184025.91933919597,191352.2373681696,189666.03011603182,192985.5284139027,184927.71031355156,180313.2055775912
1005,181000.0,185908.83436502214,190948.24722699556,185563.1903032651,188148.88983241768,190416.88251284257,187826.01546538068,187418.22986087736,189143.50695728805,188866.05276356876,189431.90117704682,188583.6604695875,188987.0403484171
411,60000.0,105034.11836114436,108420.48280564677,106827.02803117946,112728.73083153377,104080.34789214145,110119.29922838103,113724.74736549734,106728.14488498203,112452.19876254497,111374.3796620664,109510.80607323995,109110.3669447506
964,239000.0,306191.66341822315,288866.0427627463,311136.1511799009,298778.8169664461,296967.8012508994,300900.80219532835,294759.31779853656,295316.0781985191,302815.17573856417,295996.07634415757,302173.0900241092,305282.26119050005
583,118500.0,115251.2904358738,119816.38390450327,114313.6444850267,115709.20152954811,116195.16440202302,116596.77486770367,119176.10344669837,118466.91317521664,119419.43484637068,120732.20335347703,116520.89731848965,116404.06910911198
157,109500.0,107544.38717254669,107949.18970748642,108907.32481551067,107807.73892314435,107357.79161582948,107047.90150748933,106655.13021436271,108200.48443062746,103871.06264388825,107995.67519302602,107113.31251857089,107959.50191274511
595,110000.0,124514.78679934471,123527.34090145309,122312.42337720499,120294.05178311942,124104.75169011414,123386.10866629866,122060.53341918543,123771.91454035093,122489.55257905739,121205.35761382135,123720.49183383645,121952.99981869156
618,105500.0,113066.09237069385,114216.1242986951,115742.01896415521,115512.07317042735,116775.41567609929,118099.8015098586,118120.35799076132,116026.00126771684,115647.73791481426,113971.96634083414,116398.25156215558,116129.33121666734
448,199900.0,204668.8633131293,203926.839642315,204248.64546166413,202006.72230195504,204059.71418206714,203872.56050604398,202946.1478052283,206304.39871715708,202687.44412266306,206122.1274818521,204544.30371290728,203891.2110131582
1206,271900.0,284497.305147614,264908.8567563349,292527.116507311,282350.96063630085,280320.057282746,290839.0481828333,271184.5756558399,287348.77319425484,275966.82178492297,286728.6389918593,284088.26119189645,288199.1002958622
862,131500.0,126200.24400743791,129751.13110436012,128035.397360338,129455.76070311294,127318.66984708991,128641.67970664376,131339.86880625604,130097.15436693374,130278.06104814775,131354.41082965204,128981.36666999134,128316.28190731976
1011,135000.0,131585.31208336254,120810.69318305398,126685.08605670824,127961.16352789634,130682.53747704488,128363.8807811968,124996.0096573978,128219.16823278347,125919.5864972819,120334.67782125955,126145.9946630858,126029.86020090524
391,119000.0,116591.67045682183,112237.59320228962,120378.8125760953,117683.32528763128,115157.4835849402,117435.78854269549,118048.07438278967,113933.40761220451,116012.96859358314,113270.477099295,117115.05907339,116968.73469019975
1410,215000.0,213724.17799340858,215591.35896209857,213776.96134018,215166.75447347824,212629.29363226148,214203.26561578232,212204.46502600517,211629.93938718643,217209.72423734766,212294.85657376147,209275.35740782454,211019.34882145197
848,133500.0,128639.60586608523,129704.49840399108,134558.0474087448,128533.71857620486,132157.83250493358,131169.74075836345,132242.71499952994,129873.91542822515,131096.76572042587,129705.18807493358,130970.83273934752,132455.24509411675
1285,169000.0,174893.40119140525,165272.4175059683,174293.97919562247,173548.980256327,167183.8458398945,173316.11158050425,172022.65926947544,175317.44110807718,169206.86788002047,171012.08296837437,174438.92682685485,175948.27434734468
